2026/09/21 20:06:33.981, 571.70 W, 600.00 W, 2722 MHz, 69, 31824 MiB
2026/09/21 20:06:34.982, 458.21 W, 600.00 W, 2850 MHz, 68, 31824 MiB
2026/09/21 20:06:35.983, 447.43 W, 600.00 W, 2857 MHz, 68, 31824 MiB
2026/09/21 20:06:36.983, 446.31 W, 600.00 W, 2857 MHz, 68, 31824 MiB
2026/09/21 20:06:37.984, 437.09 W, 600.00 W, 2857 MHz, 66, 31824 MiB
2026/09/21 20:06:38.985, 129.18 W, 600.00 W, 2887 MHz, 60, 31824 MiB
2026/09/21 20:06:39.985, 99.05 W, 600.00 W, 2887 MHz, 59, 31824 MiB
2026/09/21 20:06:40.986, 82.28 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:06:41.986, 88.65 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:06:42.987, 78.82 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:06:43.988, 78.19 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:06:44.988, 77.36 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:06:45.989, 76.75 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:06:46.989, 76.96 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:06:47.990, 77.84 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:06:48.990, 77.66 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:06:49.991, 76.87 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:06:50.991, 75.07 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:06:51.992, 74.75 W, 600.00 W, 2542 MHz, 55, 31824 MiB
2026/09/21 20:06:52.992, 74.80 W, 600.00 W, 2542 MHz, 55, 31824 MiB
2026/09/21 20:06:53.993, 75.07 W, 600.00 W, 2542 MHz, 55, 31824 MiB
2026/09/21 20:06:54.993, 74.31 W, 600.00 W, 2542 MHz, 55, 31824 MiB
2026/09/21 20:06:55.994, 74.48 W, 600.00 W, 2542 MHz, 55, 31824 MiB
2026/09/21 20:06:56.994, 339.67 W, 600.00 W, 2745 MHz, 70, 31824 MiB
2026/09/21 20:06:57.995, 601.47 W, 600.00 W, 2730 MHz, 68, 31824 MiB
2026/09/21 20:06:58.995, 600.34 W, 600.00 W, 2707 MHz, 71, 31824 MiB
2026/09/21 20:06:59.996, 600.00 W, 600.00 W, 2655 MHz, 72, 31824 MiB
2026/09/21 20:07:00.997, 597.35 W, 600.00 W, 2707 MHz, 71, 31824 MiB
2026/09/21 20:07:01.998, 601.57 W, 600.00 W, 2677 MHz, 72, 31824 MiB
2026/09/21 20:07:02.999, 599.70 W, 600.00 W, 2632 MHz, 72, 31824 MiB
2026/09/21 20:07:04.000, 600.94 W, 600.00 W, 2685 MHz, 71, 31824 MiB
2026/09/21 20:07:05.000, 598.47 W, 600.00 W, 2632 MHz, 71, 31824 MiB
2026/09/21 20:07:06.001, 603.92 W, 600.00 W, 2655 MHz, 73, 31824 MiB
2026/09/21 20:07:07.002, 599.48 W, 600.00 W, 2670 MHz, 72, 31824 MiB
2026/09/21 20:07:08.002, 598.36 W, 600.00 W, 2640 MHz, 75, 31824 MiB
2026/09/21 20:07:09.003, 603.41 W, 600.00 W, 2655 MHz, 73, 31824 MiB
2026/09/21 20:07:10.004, 469.95 W, 600.00 W, 2865 MHz, 66, 31824 MiB
2026/09/21 20:07:11.005, 404.61 W, 600.00 W, 2865 MHz, 65, 31824 MiB
2026/09/21 20:07:12.008, 404.80 W, 600.00 W, 2865 MHz, 65, 31824 MiB
2026/09/21 20:07:13.009, 405.24 W, 600.00 W, 2865 MHz, 65, 31824 MiB
2026/09/21 20:07:14.010, 339.82 W, 600.00 W, 2887 MHz, 71, 31824 MiB
2026/09/21 20:07:15.011, 607.18 W, 600.00 W, 2707 MHz, 74, 31824 MiB
2026/09/21 20:07:16.011, 600.09 W, 600.00 W, 2677 MHz, 73, 31824 MiB
2026/09/21 20:07:17.012, 599.26 W, 600.00 W, 2692 MHz, 74, 31824 MiB
2026/09/21 20:07:18.013, 601.39 W, 600.00 W, 2677 MHz, 76, 31824 MiB
2026/09/21 20:07:19.014, 599.08 W, 600.00 W, 2677 MHz, 73, 31824 MiB
2026/09/21 20:07:20.015, 599.57 W, 600.00 W, 2617 MHz, 76, 31824 MiB
2026/09/21 20:07:21.015, 600.82 W, 600.00 W, 2670 MHz, 76, 31824 MiB
2026/09/21 20:07:22.016, 598.88 W, 600.00 W, 2602 MHz, 77, 31824 MiB
2026/09/21 20:07:23.017, 600.50 W, 600.00 W, 2647 MHz, 75, 31824 MiB
2026/09/21 20:07:24.017, 600.86 W, 600.00 W, 2677 MHz, 74, 31824 MiB
2026/09/21 20:07:25.018, 598.75 W, 600.00 W, 2640 MHz, 77, 31824 MiB
2026/09/21 20:07:26.020, 600.64 W, 600.00 W, 2632 MHz, 77, 31824 MiB
2026/09/21 20:07:27.020, 539.80 W, 600.00 W, 2745 MHz, 68, 31824 MiB
2026/09/21 20:07:28.021, 409.53 W, 600.00 W, 2865 MHz, 68, 31824 MiB
2026/09/21 20:07:29.022, 409.38 W, 600.00 W, 2865 MHz, 68, 31824 MiB
2026/09/21 20:07:30.023, 408.64 W, 600.00 W, 2865 MHz, 67, 31824 MiB
2026/09/21 20:07:31.024, 408.11 W, 600.00 W, 2865 MHz, 67, 31824 MiB
2026/09/21 20:07:32.025, 400.19 W, 600.00 W, 2865 MHz, 67, 31824 MiB
2026/09/21 20:07:33.025, 103.87 W, 600.00 W, 2887 MHz, 61, 31824 MiB
2026/09/21 20:07:34.026, 99.55 W, 600.00 W, 2887 MHz, 60, 31824 MiB
2026/09/21 20:07:35.026, 80.91 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:07:36.027, 80.05 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:07:37.027, 78.96 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:07:38.028, 78.15 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:07:39.029, 77.61 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:07:40.029, 77.67 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:07:41.030, 77.55 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:07:42.030, 86.00 W, 600.00 W, 2625 MHz, 57, 31824 MiB
2026/09/21 20:07:43.031, 77.56 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:07:44.031, 77.41 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:07:45.032, 76.90 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:07:46.032, 76.03 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:07:47.033, 75.36 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:07:48.033, 75.25 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:07:49.034, 75.07 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:07:50.034, 75.32 W, 600.00 W, 2542 MHz, 56, 31824 MiB
2026/09/21 20:07:51.035, 74.98 W, 600.00 W, 2542 MHz, 55, 31824 MiB
2026/09/21 20:07:52.035, 74.79 W, 600.00 W, 2542 MHz, 55, 31824 MiB
2026/09/21 20:07:53.036, 510.80 W, 600.00 W, 2662 MHz, 72, 31824 MiB
2026/09/21 20:07:54.037, 593.62 W, 600.00 W, 2760 MHz, 69, 31824 MiB
2026/09/21 20:07:55.037, 603.51 W, 600.00 W, 2752 MHz, 73, 31824 MiB
2026/09/21 20:07:56.038, 601.65 W, 600.00 W, 2662 MHz, 71, 31824 MiB
2026/09/21 20:07:57.039, 598.61 W, 600.00 W, 2647 MHz, 73, 31824 MiB
2026/09/21 20:07:58.041, 599.54 W, 600.00 W, 2692 MHz, 72, 31824 MiB
2026/09/21 20:07:59.042, 600.98 W, 600.00 W, 2632 MHz, 74, 31824 MiB
2026/09/21 20:08:00.042, 599.87 W, 600.00 W, 2640 MHz, 75, 31824 MiB
2026/09/21 20:08:01.043, 600.27 W, 600.00 W, 2662 MHz, 75, 31824 MiB
2026/09/21 20:08:02.044, 600.88 W, 600.00 W, 2670 MHz, 75, 31824 MiB
2026/09/21 20:08:03.044, 596.97 W, 600.00 W, 2640 MHz, 75, 31824 MiB
2026/09/21 20:08:04.045, 601.67 W, 600.00 W, 2647 MHz, 76, 31824 MiB
2026/09/21 20:08:05.046, 602.18 W, 600.00 W, 2625 MHz, 74, 31824 MiB
2026/09/21 20:08:06.046, 600.52 W, 600.00 W, 2640 MHz, 75, 31824 MiB
2026/09/21 20:08:07.047, 599.43 W, 600.00 W, 2700 MHz, 75, 31824 MiB
2026/09/21 20:08:08.048, 584.49 W, 600.00 W, 2647 MHz, 70, 31824 MiB
2026/09/21 20:08:09.049, 474.38 W, 600.00 W, 2835 MHz, 69, 31824 MiB
2026/09/21 20:08:10.050, 474.25 W, 600.00 W, 2835 MHz, 69, 31824 MiB
2026/09/21 20:08:11.050, 474.54 W, 600.00 W, 2835 MHz, 69, 31824 MiB
2026/09/21 20:08:12.051, 578.69 W, 600.00 W, 2775 MHz, 73, 31824 MiB
2026/09/21 20:08:13.052, 603.11 W, 600.00 W, 2715 MHz, 76, 31824 MiB
2026/09/21 20:08:14.053, 601.02 W, 600.00 W, 2677 MHz, 74, 31824 MiB
2026/09/21 20:08:15.054, 599.55 W, 600.00 W, 2647 MHz, 77, 31824 MiB
2026/09/21 20:08:16.055, 599.71 W, 600.00 W, 2640 MHz, 74, 31824 MiB
2026/09/21 20:08:17.055, 599.59 W, 600.00 W, 2677 MHz, 77, 31824 MiB
2026/09/21 20:08:18.056, 600.98 W, 600.00 W, 2662 MHz, 75, 31824 MiB
2026/09/21 20:08:19.056, 600.57 W, 600.00 W, 2640 MHz, 77, 31824 MiB
2026/09/21 20:08:20.057, 597.03 W, 600.00 W, 2625 MHz, 76, 31824 MiB
2026/09/21 20:08:21.058, 601.26 W, 600.00 W, 2632 MHz, 74, 31824 MiB
2026/09/21 20:08:22.059, 600.97 W, 600.00 W, 2640 MHz, 78, 31824 MiB
2026/09/21 20:08:23.059, 598.30 W, 600.00 W, 2625 MHz, 79, 31824 MiB
2026/09/21 20:08:24.060, 595.75 W, 600.00 W, 2647 MHz, 73, 31824 MiB
2026/09/21 20:08:25.061, 605.68 W, 600.00 W, 2670 MHz, 78, 31824 MiB
2026/09/21 20:08:26.061, 601.02 W, 600.00 W, 2625 MHz, 78, 31824 MiB
2026/09/21 20:08:27.062, 521.39 W, 600.00 W, 2835 MHz, 71, 31824 MiB
2026/09/21 20:08:28.064, 458.35 W, 600.00 W, 2850 MHz, 71, 31824 MiB
2026/09/21 20:08:29.065, 454.86 W, 600.00 W, 2850 MHz, 70, 31824 MiB
2026/09/21 20:08:30.065, 338.30 W, 600.00 W, 2872 MHz, 64, 31824 MiB
2026/09/21 20:08:31.066, 105.23 W, 600.00 W, 2880 MHz, 63, 31824 MiB
2026/09/21 20:08:32.066, 97.59 W, 600.00 W, 2632 MHz, 61, 31824 MiB
2026/09/21 20:08:33.067, 84.37 W, 600.00 W, 2542 MHz, 61, 31824 MiB
2026/09/21 20:08:34.068, 84.10 W, 600.00 W, 2542 MHz, 61, 31824 MiB
2026/09/21 20:08:35.068, 84.04 W, 600.00 W, 2542 MHz, 60, 31824 MiB
2026/09/21 20:08:36.069, 83.58 W, 600.00 W, 2542 MHz, 60, 31824 MiB
2026/09/21 20:08:37.069, 83.25 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:08:38.070, 83.13 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:08:39.070, 82.43 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:08:40.071, 81.66 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:08:41.072, 80.71 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:08:42.073, 80.13 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:08:43.073, 88.35 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:08:44.074, 79.91 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:08:45.074, 79.24 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:08:46.075, 78.59 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:08:47.075, 78.61 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:08:48.076, 78.14 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:08:49.076, 78.06 W, 600.00 W, 2542 MHz, 57, 31824 MiB
2026/09/21 20:08:50.077, 421.16 W, 600.00 W, 2737 MHz, 72, 31824 MiB
2026/09/21 20:08:51.078, 600.86 W, 600.00 W, 2700 MHz, 70, 31824 MiB
2026/09/21 20:08:52.078, 600.18 W, 600.00 W, 2685 MHz, 72, 31824 MiB
2026/09/21 20:08:53.080, 599.45 W, 600.00 W, 2662 MHz, 72, 31824 MiB
2026/09/21 20:08:54.081, 598.78 W, 600.00 W, 2640 MHz, 75, 31824 MiB
2026/09/21 20:08:55.082, 600.57 W, 600.00 W, 2670 MHz, 71, 31824 MiB
2026/09/21 20:08:56.082, 597.50 W, 600.00 W, 2662 MHz, 72, 31824 MiB
2026/09/21 20:08:57.083, 600.66 W, 600.00 W, 2640 MHz, 72, 31824 MiB
2026/09/21 20:08:58.084, 600.91 W, 600.00 W, 2617 MHz, 76, 31824 MiB
2026/09/21 20:08:59.084, 600.05 W, 600.00 W, 2632 MHz, 73, 31824 MiB
2026/09/21 20:09:00.085, 599.73 W, 600.00 W, 2670 MHz, 76, 31824 MiB
2026/09/21 20:09:01.086, 600.87 W, 600.00 W, 2610 MHz, 75, 31824 MiB
2026/09/21 20:09:02.086, 598.61 W, 600.00 W, 2632 MHz, 73, 31824 MiB
2026/09/21 20:09:03.087, 600.15 W, 600.00 W, 2617 MHz, 73, 31824 MiB
2026/09/21 20:09:04.088, 599.78 W, 600.00 W, 2610 MHz, 77, 31824 MiB
2026/09/21 20:09:05.088, 599.47 W, 600.00 W, 2640 MHz, 73, 31824 MiB
2026/09/21 20:09:06.089, 598.90 W, 600.00 W, 2640 MHz, 75, 31824 MiB
2026/09/21 20:09:07.090, 596.93 W, 600.00 W, 2655 MHz, 72, 31824 MiB
2026/09/21 20:09:08.090, 598.52 W, 600.00 W, 2610 MHz, 74, 31824 MiB
2026/09/21 20:09:09.091, 602.05 W, 600.00 W, 2625 MHz, 77, 31824 MiB
2026/09/21 20:09:10.091, 595.40 W, 600.00 W, 2625 MHz, 78, 31824 MiB
2026/09/21 20:09:11.092, 598.32 W, 600.00 W, 2617 MHz, 74, 31824 MiB
2026/09/21 20:09:12.093, 602.13 W, 600.00 W, 2632 MHz, 77, 31824 MiB
2026/09/21 20:09:13.093, 599.43 W, 600.00 W, 2602 MHz, 78, 31824 MiB
2026/09/21 20:09:14.094, 600.33 W, 600.00 W, 2632 MHz, 77, 31824 MiB
2026/09/21 20:09:15.095, 598.02 W, 600.00 W, 2587 MHz, 74, 31824 MiB
2026/09/21 20:09:16.095, 602.38 W, 600.00 W, 2602 MHz, 78, 31824 MiB
2026/09/21 20:09:17.096, 601.26 W, 600.00 W, 2662 MHz, 78, 31824 MiB
2026/09/21 20:09:18.097, 597.58 W, 600.00 W, 2595 MHz, 78, 31824 MiB
2026/09/21 20:09:19.097, 598.26 W, 600.00 W, 2617 MHz, 78, 31824 MiB
2026/09/21 20:09:20.098, 600.50 W, 600.00 W, 2617 MHz, 79, 31824 MiB
2026/09/21 20:09:21.098, 594.30 W, 600.00 W, 2617 MHz, 78, 31824 MiB
2026/09/21 20:09:22.099, 589.65 W, 600.00 W, 2580 MHz, 78, 31824 MiB
2026/09/21 20:09:23.101, 599.44 W, 600.00 W, 2617 MHz, 76, 31824 MiB
2026/09/21 20:09:24.101, 599.11 W, 600.00 W, 2617 MHz, 76, 31824 MiB
2026/09/21 20:09:25.102, 601.70 W, 600.00 W, 2595 MHz, 80, 31824 MiB
2026/09/21 20:09:26.103, 599.05 W, 600.00 W, 2610 MHz, 79, 31824 MiB
2026/09/21 20:09:27.104, 599.62 W, 600.00 W, 2610 MHz, 76, 31824 MiB
2026/09/21 20:09:28.104, 550.56 W, 600.00 W, 2767 MHz, 71, 31824 MiB
2026/09/21 20:09:29.105, 438.57 W, 600.00 W, 2850 MHz, 71, 31824 MiB
2026/09/21 20:09:30.106, 438.35 W, 600.00 W, 2850 MHz, 70, 31824 MiB
2026/09/21 20:09:31.107, 437.23 W, 600.00 W, 2850 MHz, 70, 31824 MiB
2026/09/21 20:09:32.110, 437.54 W, 600.00 W, 2850 MHz, 70, 31824 MiB
2026/09/21 20:09:33.111, 437.26 W, 600.00 W, 2850 MHz, 70, 31824 MiB
2026/09/21 20:09:34.112, 436.87 W, 600.00 W, 2850 MHz, 70, 31824 MiB
2026/09/21 20:09:35.113, 437.55 W, 600.00 W, 2850 MHz, 70, 31824 MiB
2026/09/21 20:09:36.114, 362.44 W, 600.00 W, 2850 MHz, 64, 31824 MiB
2026/09/21 20:09:37.114, 397.31 W, 600.00 W, 2722 MHz, 77, 31824 MiB
2026/09/21 20:09:38.115, 601.04 W, 600.00 W, 2700 MHz, 77, 31824 MiB
2026/09/21 20:09:39.117, 599.42 W, 600.00 W, 2670 MHz, 78, 31824 MiB
2026/09/21 20:09:40.118, 599.01 W, 600.00 W, 2632 MHz, 79, 31824 MiB
2026/09/21 20:09:41.119, 599.83 W, 600.00 W, 2617 MHz, 78, 31824 MiB
2026/09/21 20:09:42.119, 600.67 W, 600.00 W, 2670 MHz, 79, 31824 MiB
2026/09/21 20:09:43.120, 598.90 W, 600.00 W, 2632 MHz, 79, 31824 MiB
2026/09/21 20:09:44.121, 597.68 W, 600.00 W, 2617 MHz, 77, 31824 MiB
2026/09/21 20:09:45.122, 601.65 W, 600.00 W, 2610 MHz, 79, 31824 MiB
2026/09/21 20:09:46.123, 598.19 W, 600.00 W, 2595 MHz, 79, 31824 MiB
2026/09/21 20:09:47.123, 605.72 W, 600.00 W, 2602 MHz, 79, 31824 MiB
2026/09/21 20:09:48.124, 601.08 W, 600.00 W, 2610 MHz, 76, 31824 MiB
2026/09/21 20:09:49.125, 599.84 W, 600.00 W, 2602 MHz, 78, 31824 MiB
2026/09/21 20:09:50.125, 597.94 W, 600.00 W, 2595 MHz, 77, 31824 MiB
2026/09/21 20:09:51.126, 603.73 W, 600.00 W, 2617 MHz, 80, 31824 MiB
2026/09/21 20:09:52.126, 599.70 W, 600.00 W, 2617 MHz, 80, 31824 MiB
2026/09/21 20:09:53.127, 598.30 W, 600.00 W, 2632 MHz, 76, 31824 MiB
2026/09/21 20:09:54.128, 600.83 W, 600.00 W, 2640 MHz, 80, 31824 MiB
2026/09/21 20:09:55.128, 598.62 W, 600.00 W, 2602 MHz, 80, 31824 MiB
2026/09/21 20:09:56.129, 601.06 W, 600.00 W, 2595 MHz, 79, 31824 MiB
2026/09/21 20:09:57.130, 601.27 W, 600.00 W, 2617 MHz, 80, 31824 MiB
2026/09/21 20:09:58.130, 594.96 W, 600.00 W, 2587 MHz, 78, 31824 MiB
2026/09/21 20:09:59.131, 598.02 W, 600.00 W, 2617 MHz, 78, 31824 MiB
2026/09/21 20:10:00.131, 597.32 W, 600.00 W, 2580 MHz, 78, 31824 MiB
2026/09/21 20:10:01.132, 599.28 W, 600.00 W, 2610 MHz, 78, 31824 MiB
2026/09/21 20:10:02.133, 597.43 W, 600.00 W, 2610 MHz, 80, 31824 MiB
2026/09/21 20:10:03.133, 607.01 W, 600.00 W, 2610 MHz, 80, 31824 MiB
2026/09/21 20:10:04.134, 597.94 W, 600.00 W, 2640 MHz, 77, 31824 MiB
2026/09/21 20:10:05.135, 602.77 W, 600.00 W, 2617 MHz, 80, 31824 MiB
2026/09/21 20:10:06.136, 595.50 W, 600.00 W, 2587 MHz, 77, 31824 MiB
2026/09/21 20:10:07.136, 605.99 W, 600.00 W, 2617 MHz, 81, 31824 MiB
2026/09/21 20:10:08.137, 595.51 W, 600.00 W, 2595 MHz, 80, 31824 MiB
2026/09/21 20:10:09.138, 591.00 W, 600.00 W, 2587 MHz, 80, 31824 MiB
2026/09/21 20:10:10.138, 591.86 W, 600.00 W, 2587 MHz, 76, 31824 MiB
2026/09/21 20:10:11.140, 598.25 W, 600.00 W, 2580 MHz, 78, 31824 MiB
2026/09/21 20:10:12.141, 594.73 W, 600.00 W, 2602 MHz, 80, 31824 MiB
2026/09/21 20:10:13.141, 605.38 W, 600.00 W, 2572 MHz, 79, 31824 MiB
2026/09/21 20:10:14.142, 600.26 W, 600.00 W, 2595 MHz, 81, 31824 MiB
2026/09/21 20:10:15.143, 582.78 W, 600.00 W, 2692 MHz, 74, 31824 MiB
2026/09/21 20:10:16.144, 441.53 W, 600.00 W, 2835 MHz, 72, 31824 MiB
2026/09/21 20:10:17.145, 440.14 W, 600.00 W, 2835 MHz, 72, 31824 MiB
2026/09/21 20:10:18.145, 439.90 W, 600.00 W, 2835 MHz, 72, 31824 MiB
2026/09/21 20:10:19.147, 440.37 W, 600.00 W, 2835 MHz, 72, 31824 MiB
2026/09/21 20:10:20.148, 440.28 W, 600.00 W, 2835 MHz, 72, 31824 MiB
2026/09/21 20:10:21.148, 180.75 W, 600.00 W, 2880 MHz, 65, 31824 MiB
2026/09/21 20:10:22.149, 106.55 W, 600.00 W, 2880 MHz, 64, 31824 MiB
2026/09/21 20:10:23.149, 87.07 W, 600.00 W, 2542 MHz, 63, 31824 MiB
2026/09/21 20:10:24.150, 86.20 W, 600.00 W, 2542 MHz, 62, 31824 MiB
2026/09/21 20:10:25.151, 85.23 W, 600.00 W, 2542 MHz, 62, 31824 MiB
2026/09/21 20:10:26.151, 84.40 W, 600.00 W, 2542 MHz, 62, 31824 MiB
2026/09/21 20:10:27.152, 84.10 W, 600.00 W, 2542 MHz, 61, 31824 MiB
2026/09/21 20:10:28.152, 83.95 W, 600.00 W, 2542 MHz, 61, 31824 MiB
2026/09/21 20:10:29.153, 83.72 W, 600.00 W, 2542 MHz, 60, 31824 MiB
2026/09/21 20:10:30.153, 83.55 W, 600.00 W, 2542 MHz, 60, 31824 MiB
2026/09/21 20:10:31.154, 83.46 W, 600.00 W, 2542 MHz, 60, 31824 MiB
2026/09/21 20:10:32.154, 83.10 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:10:33.155, 82.39 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:10:34.155, 81.92 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:10:35.156, 81.20 W, 600.00 W, 2542 MHz, 59, 31824 MiB
2026/09/21 20:10:36.156, 81.31 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:10:37.157, 80.96 W, 600.00 W, 2542 MHz, 58, 31824 MiB
2026/09/21 20:10:38.160, 44.51 W, 600.00 W, 427 MHz, 57, 31824 MiB
2026/09/21 20:10:39.162, 34.78 W, 600.00 W, 255 MHz, 56, 31824 MiB
2026/09/21 20:10:40.165, 31.86 W, 600.00 W, 195 MHz, 56, 31824 MiB
2026/09/21 20:10:41.166, 549.39 W, 600.00 W, 2730 MHz, 72, 31824 MiB
2026/09/21 20:10:42.167, 599.51 W, 600.00 W, 2722 MHz, 73, 31824 MiB
2026/09/21 20:10:43.167, 600.11 W, 600.00 W, 2700 MHz, 72, 31824 MiB
2026/09/21 20:10:44.168, 599.28 W, 600.00 W, 2647 MHz, 74, 31824 MiB
2026/09/21 20:10:45.168, 599.68 W, 600.00 W, 2632 MHz, 75, 31824 MiB
2026/09/21 20:10:46.169, 599.69 W, 600.00 W, 2670 MHz, 73, 31824 MiB
2026/09/21 20:10:47.170, 601.21 W, 600.00 W, 2625 MHz, 75, 31824 MiB
2026/09/21 20:10:48.170, 597.31 W, 600.00 W, 2617 MHz, 76, 31824 MiB
2026/09/21 20:10:49.171, 601.68 W, 600.00 W, 2662 MHz, 74, 31824 MiB
2026/09/21 20:10:50.172, 600.61 W, 600.00 W, 2640 MHz, 76, 31824 MiB
2026/09/21 20:10:51.172, 599.36 W, 600.00 W, 2632 MHz, 74, 31824 MiB
2026/09/21 20:10:52.173, 597.84 W, 600.00 W, 2662 MHz, 77, 31824 MiB
2026/09/21 20:10:53.175, 600.86 W, 600.00 W, 2647 MHz, 77, 31824 MiB
2026/09/21 20:10:54.176, 602.42 W, 600.00 W, 2655 MHz, 77, 31824 MiB
2026/09/21 20:10:55.177, 597.16 W, 600.00 W, 2640 MHz, 74, 31824 MiB
2026/09/21 20:10:56.177, 600.51 W, 600.00 W, 2610 MHz, 77, 31824 MiB
2026/09/21 20:10:57.178, 599.33 W, 600.00 W, 2640 MHz, 77, 31824 MiB
2026/09/21 20:10:58.179, 599.58 W, 600.00 W, 2595 MHz, 78, 31824 MiB
2026/09/21 20:10:59.179, 599.77 W, 600.00 W, 2617 MHz, 75, 31824 MiB
2026/09/21 20:11:00.180, 602.78 W, 600.00 W, 2625 MHz, 78, 31824 MiB
2026/09/21 20:11:01.180, 600.71 W, 600.00 W, 2595 MHz, 76, 31824 MiB
2026/09/21 20:11:02.181, 602.44 W, 600.00 W, 2617 MHz, 77, 31824 MiB
2026/09/21 20:11:03.182, 602.12 W, 600.00 W, 2632 MHz, 78, 31824 MiB
2026/09/21 20:11:04.183, 600.16 W, 600.00 W, 2640 MHz, 78, 31824 MiB
2026/09/21 20:11:05.183, 601.86 W, 600.00 W, 2655 MHz, 78, 31824 MiB
2026/09/21 20:11:06.184, 597.11 W, 600.00 W, 2587 MHz, 76, 31824 MiB
2026/09/21 20:11:07.185, 596.95 W, 600.00 W, 2595 MHz, 78, 31824 MiB
2026/09/21 20:11:08.186, 605.94 W, 600.00 W, 2670 MHz, 79, 31824 MiB
2026/09/21 20:11:09.187, 594.33 W, 600.00 W, 2580 MHz, 78, 31824 MiB
2026/09/21 20:11:10.187, 603.30 W, 600.00 W, 2662 MHz, 78, 31824 MiB
2026/09/21 20:11:11.188, 601.95 W, 600.00 W, 2617 MHz, 79, 31824 MiB
2026/09/21 20:11:12.188, 591.84 W, 600.00 W, 2602 MHz, 78, 31824 MiB
2026/09/21 20:11:13.189, 593.16 W, 600.00 W, 2595 MHz, 77, 31824 MiB
2026/09/21 20:11:14.189, 596.66 W, 600.00 W, 2602 MHz, 77, 31824 MiB
2026/09/21 20:11:15.190, 598.80 W, 600.00 W, 2625 MHz, 74, 31824 MiB
2026/09/21 20:11:16.191, 601.87 W, 600.00 W, 2565 MHz, 76, 31824 MiB
2026/09/21 20:11:17.191, 598.38 W, 600.00 W, 2572 MHz, 77, 31824 MiB
2026/09/21 20:11:18.193, 600.54 W, 600.00 W, 2587 MHz, 77, 31824 MiB
2026/09/21 20:11:19.194, 599.23 W, 600.00 W, 2670 MHz, 78, 31824 MiB
2026/09/21 20:11:20.194, 596.92 W, 600.00 W, 2760 MHz, 77, 31824 MiB
2026/09/21 20:11:21.195, 600.88 W, 600.00 W, 2700 MHz, 79, 31824 MiB
2026/09/21 20:11:22.196, 555.33 W, 600.00 W, 2782 MHz, 71, 31824 MiB
2026/09/21 20:11:23.197, 438.95 W, 600.00 W, 2850 MHz, 71, 31824 MiB
2026/09/21 20:11:24.198, 438.10 W, 600.00 W, 2850 MHz, 71, 31824 MiB
